,xxx,HOMO-3/LUMO,HOMO-3/LUMO+1,HOMO-3/LUMO+2,HOMO-3/LUMO+3,HOMO-2/LUMO,HOMO-2/LUMO+1,HOMO-2/LUMO+2,HOMO-2/LUMO+3,HOMO-1/LUMO,HOMO-1/LUMO+1,HOMO-1/LUMO+2,HOMO-1/LUMO+3,HOMO/LUMO,HOMO/LUMO+1,HOMO/LUMO+2,HOMO/LUMO+3,IP,EA
1327,[Br:1][C@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[C:41]([H:42])([H:43])[H:44])([N:11]([H:12])[H:13])[C:21]([H:22])([H:23])[H:24].[H-:2],0.4523447726556268,0.5143155240767873,0.5462062196904977,0.5621495677004178,0.40973628614050206,0.47173677979997,0.5036744007797622,0.5196365963002081,0.4002381709954063,0.4621956356193923,0.49407363865598625,0.5100031847902669,0.3745617558485595,0.43660947130959044,0.4685215734301039,0.48442302764612216,0.3308148040361227,-0.06087920752426614
1328,[C:4](=[C:5](/[C:11]([H:12])([H:13])[H:14])[C:21]#[N:22])(\[C:31]([H:32])([H:33])[H:34])[H:41].[Cl-:1].[F:2][H:3],0.44424823806466146,0.5263061177284685,0.5427356226771555,0.5618954284823706,0.4313565033419386,0.5134915514572518,0.5299585319053424,0.5491160340144889,0.4068929686129222,0.48901964138444215,0.5054687283115004,0.5246061072378714,0.31344241184909516,0.39575821639205355,0.41222574568560366,0.4312249138148395,0.33681818636384797,-0.019345357749075018
1329,[Br-:1].[C:4](=[C:5]([N:11]([H:12])[H:13])[C:21]([H:22])([H:23])[H:24])([C:31]([H:32])([H:33])[H:34])[C:41]([H:42])([H:43])[H:44].[H:2][H:3],0.4679044400325193,0.5145120047807443,0.5298074251865879,0.5511793618035036,0.42834632533965256,0.4749116295256247,0.4902782619940001,0.5115997219295527,0.39167696021598053,0.4383265151525351,0.45365346462483325,0.47503201361444153,0.32949623158334485,0.3761072141601133,0.3915254325673382,0.4127669613555957,0.27175645587507147,-0.06743413538428474
1330,[F:1][C@:5]([C:4]([H:3])([H:31])[C:41]#[N:42])([H:11])[C:21]([H:22])([H:23])[H:24].[H-:2],0.5249517328085166,0.546198510715475,0.5687890083732945,0.5912219132117411,0.5085720481770573,0.529884475192222,0.5524164388911637,0.5748398867638969,0.4939880379074326,0.5153774828216958,0.5379237806576027,0.5604539195218948,0.46533462322811836,0.4865570268569993,0.5089598211009044,0.5316675798583304,0.40079713875249035,-0.09398704487893861
1331,[Cl-:2].[Cl:1][C@:5]([C:4]([H:3])([H:31])[H:41])([H:11])[C:21]#[N:22],0.4601599236865425,0.5087567339286148,0.5308339500362872,0.5503115089205601,0.4488209208647521,0.4975894392735178,0.5196031583893996,0.539092752711795,0.43057270476736803,0.4792352188572308,0.5012876031205583,0.520842171114216,0.41517218573853826,0.46396521450619854,0.48599606171680676,0.5058160478176935,0.3965588031118171,-0.050195329977323025
1332,[Cl-:2].[Cl:1][C@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([C:11]#[N:12])[H:21],0.4663115901267987,0.5086152117194475,0.5337457301269559,0.5499923153819672,0.4545429750534389,0.49694126347554624,0.522000793845941,0.5382683484637968,0.43468437594615583,0.4769371244981925,0.5021183176755818,0.5184522609624739,0.4239837886407415,0.46636863443375126,0.491568028957068,0.5080546927586914,0.397495235038991,-0.05552242345539116
1333,[Br:1][C@:5]([C@:4]([H:3])([C:31]([H:32])([H:33])[H:34])[C:41]#[N:42])([N:11]([H:12])[H:13])[C:21]([H:22])([H:23])[H:24].[F-:2],0.459052070804549,0.49656623383018983,0.5121575443851939,0.5340134146560411,0.4349227818909358,0.47249576771898394,0.48807437031674833,0.509936636647274,0.4221302490225349,0.45971890784738945,0.4752720958963459,0.4971557276555097,0.3999002164867974,0.43747716720631785,0.4531158219595019,0.474919010224588,0.3573415312323622,-0.06246334480686065
1334,[C:4](=[C:5](/[N+:11]([O-:12])[O:13])[C:21]([H:22])([H:23])[H:24])(\[C:31]([H:32])([H:33])[H:34])[H:41].[Cl-:1].[H:2][H:3],0.4034842317052088,0.47084009625712053,0.5093897497805756,0.5282808490440102,0.39011120266079763,0.45744967099374934,0.49594560074577754,0.5149920946351173,0.35274842975690085,0.42009145540155746,0.4586513807285096,0.4774576473644415,0.3030460719267476,0.37048419145040745,0.40877529639049986,0.4276277675642782,0.30732737354052464,-0.015063199242651315
1335,[Br:1][C@:5]([C:4]([H:3])([H:31])[C:41]([H:42])([H:43])[H:44])([H:11])[N+:21]([O-:22])[O:23].[Cl-:2],0.4043657826825512,0.45600695757750775,0.5054860185010421,0.5293405508926161,0.3922762560285816,0.44381895850313313,0.4935807420072881,0.5173968385428388,0.375205740275889,0.4268114367437333,0.47640808789507716,0.5002122390283723,0.3454549898294415,0.39713361916250817,0.44669456937306495,0.47031716434426957,0.34149717124025003,-0.026796571546820504
1336,[Br:1][C@:5]([C:4]([H:3])([H:31])[N:41]([H:42])[H:43])([C:11]#[N:12])[N+:21]([O-:22])[O:23].[F-:2],0.4223208945366289,0.44206708305379916,0.482581242029439,0.5125533906609325,0.4154954247364378,0.43489738314684406,0.4754996316571146,0.5055871613646525,0.38362568567909505,0.40331956409973807,0.44392796069540436,0.47385435066014614,0.16498273278866113,0.1850186684906503,0.2256917342446021,0.2553523695634682,0.35131381841897197,-0.018359443660761487
1337,[Br-:1].[Br:2][H:3].[C:4](=[C:5](/[N+:11]([O-:12])[O:13])[C:21]#[N:22])(\[N:31]([H:32])[H:33])[H:41],0.4111219262953023,0.42940973024455015,0.45248728575483116,0.4818218816787,0.4038246811974986,0.42206134538869583,0.44511336887619013,0.47450997006404394,0.3594387026320121,0.37776359858664066,0.40081593583960123,0.43018477929381777,0.0873122953695543,0.10538197899154414,0.12859286723103308,0.15780955307246697,0.3161777654937662,-0.0006557745339601295
1338,[Cl:1][C:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[N+:41]([O-:42])[O:43])([C:11]#[N:12])[C:21]#[N:22].[H-:2],0.4553171939530344,0.4631738108457778,0.4911613163244602,0.5148904601189168,0.44182301642111554,0.4494349736891253,0.47767365969426,0.5014284784437255,0.3926459367755127,0.40046306301405743,0.4286201710341747,0.4523997564654373,0.14250836263300437,0.1502464123156937,0.1790105083620943,0.2025858580096395,0.34823955793355765,-0.012528114652396855
1339,[Cl:1][C@:5]([C@:4]([H:3])([N+:31]([O-:32])[O:33])[C:41]([H:42])([H:43])[H:44])([C:11]([H:12])([H:13])[H:14])[N:21]([H:22])[H:23].[F-:2],0.40790738791802444,0.48332536725115355,0.5093546145352387,0.5334599227764732,0.39594137223720294,0.47137047520053105,0.4974708045462565,0.5216097909918169,0.36858244899509224,0.44397079308821896,0.47009230809005126,0.49416192371061507,0.33630460793388434,0.4117842929914395,0.43772788210543884,0.4620460207831523,0.3241604907933164,-0.0343336038918001
1340,[Br-:1].[C:4](=[C:5](/[C:11]([H:12])([H:13])[H:14])[H:21])(\[N:31]([H:32])[H:33])[H:41].[F:2][H:3],0.47901494296816305,0.5352306011748551,0.5546938356551775,0.5722882773337096,0.4288548458973735,0.485174697366312,0.5046367422478958,0.5221953563955843,0.4044280483639581,0.46065551190021586,0.48022398048452175,0.4978001277857712,0.33354120322262387,0.3898603877882963,0.4092451783522602,0.42688685643972724,0.2828927609879939,-0.06734091287503115
1341,[Cl:1][C:5]([C:4]([H:3])([H:31])[C:41]#[N:42])([N:11]([H:12])[H:13])[N:21]([H:22])[H:23].[H-:2],0.45973709099957843,0.49021633352188426,0.5085896981710837,0.5259749133420243,0.440195501336148,0.47066521230587455,0.4890407958499076,0.5064326146755598,0.41104707918057015,0.4415590426174979,0.459868130101791,0.4773696827035957,0.3886990219972195,0.4193641031958604,0.43756140312817793,0.4551431883432822,0.34035460146375157,-0.07162970521787285
1342,[C:4](=[C:5]([C:11]([H:12])([H:13])[H:14])[C:21]([H:22])([H:23])[H:24])([H:31])[H:41].[Cl-:1].[F:2][H:3],0.4975039646852485,0.5476124028495809,0.5768977909943678,0.5931540924904988,0.462523001401287,0.5126855972714969,0.5419260586638224,0.5582725883065688,0.4457321618826612,0.49583835653183783,0.52513123288689,0.541369128167804,0.3837329542632281,0.43386800023111904,0.4632140845376328,0.4795769935795059,0.32456836721794763,-0.07759019738755035
1343,[Br:1][C@:5]([C:4]([H:3])([C:31]#[N:32])[H:41])([N+:11]([O-:12])[O:13])[N:21]([H:22])[H:23].[F-:2],0.41683401107970675,0.4500697266390848,0.48119034913417946,0.5062036121004236,0.41013522488920334,0.44293445548427457,0.4743602807883926,0.49947882069911287,0.3799540412502448,0.41300584019764586,0.44420371688493293,0.46906538598483777,0.2864724193863505,0.3199946057776038,0.3506814819152318,0.37589311754785937,0.34747952971927154,-0.0226508348106819
1344,[Br:1][C@:5]([C@:4]([H:3])([C:31]#[N:32])[N:41]([H:42])[H:43])([N+:11]([O-:12])[O:13])[H:21].[Cl-:2],0.4194280886204854,0.4416028349606633,0.47045519869089975,0.49243044453603985,0.414730817499512,0.4365917830713954,0.4658485428708735,0.487677360657471,0.3898268262381285,0.4119475642822225,0.4408950726058835,0.4627067951069511,0.24669585479363132,0.26942092411882745,0.29808728042067345,0.31998638776518884,0.3495362601889031,-0.023676355837620212
1345,[Br-:1].[C:4](=[C:5](/[C:11]#[N:12])[N:21]([H:22])[H:23])(\[H:31])[C:41]#[N:42].[Cl:2][H:3],0.4454003498642196,0.4706475013683063,0.48443890538059425,0.5018162362736864,0.43177735654490396,0.45706444719245,0.47111215640614185,0.48841276600563066,0.3817042490262387,0.40716719473286284,0.4210146851568071,0.4386693496684594,0.06509291841289241,0.09011484674689012,0.10447570905026267,0.1216013155062751,0.3339365789794081,0.008918712499202092
1346,[Br-:1].[C:4](=[C:5](/[N:11]([H:12])[H:13])[C:21]([H:22])([H:23])[H:24])(\[H:31])[N:41]([H:42])[H:43].[F:2][H:3],0.4478252773709925,0.5059878261472122,0.5205570365167878,0.5398771923863446,0.4143674187073182,0.47259050752388737,0.48718497358987606,0.506440488862386,0.3914342833554528,0.44966750616972195,0.46425851956510017,0.48346054423975116,0.3121908348787047,0.37046249161856915,0.38493901172484357,0.404268693790403,0.25979757941329346,-0.06736955946323397
1347,[Cl:1][C@:5]([C:4]([H:3])([H:31])[N:41]([H:42])[H:43])([C:11]#[N:12])[N+:21]([O-:22])[O:23].[H-:2],0.4279504456966271,0.45805571333799905,0.4951087201113711,0.5214791393127605,0.41531863614977355,0.445181834996598,0.48234669117644735,0.5087031868189174,0.3801025538246992,0.41024535338925505,0.4474759162585304,0.473653181235471,0.19403619261553479,0.22460804859947436,0.2616866435963413,0.2878397141749085,0.34728050425966434,-0.01680655614541902
1348,[Br-:1].[C:4](=[C:5](/[H:11])[C:21]#[N:22])(\[H:31])[N:41]([H:42])[H:43].[H:2][H:3],0.4317207730365412,0.49525917756232135,0.5081710990860163,0.5353585035405027,0.41500495558822015,0.47844381211037196,0.4914270772908901,0.5186118956474358,0.3770242377090649,0.44048448212470726,0.453476629371921,0.48071473143849464,0.31834376469885295,0.3816994563463368,0.39488630979072725,0.42202096203060036,0.31029146825581855,-0.024067413628072697
1349,[C:4](=[C:5]([C:11]#[N:12])[N:21]([H:22])[H:23])([H:31])[H:41].[F-:1].[H:2][H:3],0.48096519490230605,0.5485200985594739,0.5865455174404157,0.6109656871709223,0.46491419815164436,0.5324974253877515,0.5704112392097194,0.5948319459196887,0.4245537496431508,0.4922674473919654,0.5301256851395898,0.5546530799305673,0.342818808724613,0.4105869333345544,0.4484291867572212,0.47281281381948326,0.32631496911830526,-0.042056041804323416
1350,[Br-:2].[Cl:1][C@:5]([C:4]([H:3])([N:31]([H:32])[H:33])[H:41])([N+:11]([O-:12])[O:13])[C:21]#[N:22],0.4268350634490702,0.44015696386940106,0.4741615484241519,0.5004532546739312,0.4198404202356394,0.43282958005096983,0.4671576302808867,0.4933607816192674,0.38801028819252387,0.4012642969110172,0.43549637658446744,0.4616113662607132,0.14853588454520322,0.16213890100918302,0.19655757789009862,0.22252866063844082,0.3496263999792107,-0.015715686017438103
1351,[Br:1][C@:5]([C@:4]([H:3])([C:31]([H:32])([H:33])[H:34])[N:41]([H:42])[H:43])([C:11]([H:12])([H:13])[H:14])[H:21].[Cl-:2],0.42666505341674144,0.48529161778198554,0.5085806784887696,0.5281270695955395,0.4179547404624624,0.47670039349191135,0.49988703526333234,0.5195353553934934,0.4057455652692702,0.4643990782854127,0.4876402537619614,0.5072091383083567,0.36877468644940803,0.4275880086583559,0.4507185722481483,0.47045842253953696,0.32449923248851603,-0.062127046965292934
1352,[Br:1][C:5]([C:4]([H:3])([N:31]([H:32])[H:33])[H:41])([H:11])[H:21].[F-:2],0.5046566347998801,0.5718069597286549,0.5979439033472316,0.608374589632039,0.43225977532181653,0.499377020569562,0.5254932782743642,0.5359177639742354,0.42667006152193726,0.49384707696737207,0.5200388642662886,0.5302900997190687,0.3919232893300171,0.4592731664931732,0.4852858918013828,0.49548588603047267,0.3430219220350538,-0.08417481847353611
1353,[Br:1][C@:5]([C:4]([H:3])([H:31])[C:41]([H:42])([H:43])[H:44])([N+:11]([O-:12])[O:13])[C:21]#[N:22].[F-:2],0.43604039240619585,0.46139949787185747,0.5086042362463301,0.5338924228598152,0.42763365903203787,0.4528060121095675,0.4999638237761239,0.5252876220801868,0.40198943582067875,0.4272147145577597,0.47444355128556726,0.49981256530104634,0.14550965821509818,0.17128544073791788,0.21846299528551155,0.24324433276435364,0.3686858326247694,-0.01223704155190122
1354,[C:4](=[C:5](/[N:11]([H:12])[H:13])[C:21]([H:22])([H:23])[H:24])(\[H:31])[N:41]([H:42])[H:43].[F-:1].[H:2][H:3],0.5366108036299009,0.5603655768974609,0.5804270072603833,0.5977446635826005,0.5187526229252497,0.5425031450095097,0.5625779292043441,0.580012965011813,0.45466820746482084,0.47845209709650727,0.49855135034832054,0.5158908284559155,0.359502294574876,0.38340670780415576,0.4033661634085045,0.42083635166509026,0.2611389466669332,-0.11637325793166416
1355,[C:4](=[C:5](/[N:11]([H:12])[H:13])[C:21]#[N:22])(\[H:31])[C:41]#[N:42].[Cl-:1].[F:2][H:3],0.4819644174572938,0.50980093738286,0.5209845186616299,0.5404906115000973,0.45709213122648523,0.4851925595369077,0.4965495867782426,0.5160844063892943,0.3984600955825145,0.4267575127265665,0.4378888679054678,0.45770662510859167,0.08467113656023276,0.1123501687342012,0.12435151511670517,0.1435240278597442,0.33669176851130245,0.004897942731027907
1356,[Br:1][C@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44])([C:11]#[N:12])[C:21]([H:22])([H:23])[H:24].[Cl-:2],0.4157365558516169,0.47388265052986867,0.4941466263862635,0.5134425083199629,0.405638093130274,0.46378032238582245,0.48406279218543585,0.5033602528636738,0.3861660175616003,0.44443550433122825,0.46463332693619624,0.48392842660026386,0.3462865576396476,0.4046139601220897,0.42475963768065983,0.44421791684064205,0.3360965380443308,-0.030578506674304295
1357,[Br:2][H:3].[C:4](=[C:5]([H:11])[N+:21]([O-:22])[O:23])([N:31]([H:32])[H:33])[N:41]([H:42])[H:43].[Cl-:1],0.39408107370936,0.4509371926769338,0.46998448264792747,0.49277653512099595,0.3825273957114673,0.4393613140462402,0.4584661311363621,0.48135800878599105,0.36400320780968565,0.42081816751463624,0.43974827931233096,0.4625962211088511,0.30441251023845606,0.3613731250385185,0.38039509512459035,0.4033051260976384,0.27716872314058427,-0.03937269351245719
1358,[Cl-:2].[Cl:1][C@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44])([C:11]([H:12])([H:13])[H:14])[H:21],0.46662762636964983,0.5054681182537475,0.5222388716499317,0.541008376442314,0.45571581787711624,0.4946405588096576,0.5113918086637976,0.5301572995317805,0.45020212924552705,0.4890262599553198,0.5057342457314518,0.5244852925547162,0.3945852009518849,0.4335791761031998,0.45020583512611034,0.4691783443697732,0.3254862730412266,-0.09160417445494518
1359,[Br-:1].[C:4](=[C:5](/[C:11]#[N:12])[N:21]([H:22])[H:23])(\[C:31]#[N:32])[H:41].[F:2][H:3],0.4598333944944836,0.4825859173210308,0.5034857890812026,0.5230985080987367,0.4330841380431936,0.4559971369711707,0.4770685070008852,0.49668587749686466,0.38359021925398695,0.40662686303975254,0.4275041483700157,0.44745682058019065,0.06667750371566757,0.0891411145631266,0.11073266610141648,0.13004211081615347,0.3364335256424371,0.007055742315985913
1360,[C:4](=[C:5](/[N:11]([H:12])[H:13])[C:21]([H:22])([H:23])[H:24])(\[H:31])[C:41]([H:42])([H:43])[H:44].[F-:1].[H:2][H:3],0.5444865072363376,0.5688118955267458,0.5938677214901815,0.6077976693835607,0.5236228686600406,0.5480417600269243,0.5730656846418427,0.5871182954385173,0.4871013350749487,0.5116345941249095,0.5366635853492168,0.5506641295694559,0.37290476091501407,0.3973233454485135,0.4222791306042228,0.43632028022623953,0.27669334637209453,-0.11211586993218285
1361,[Cl:1][C@:5]([C:4]([H:3])([N:31]([H:32])[H:33])[H:41])([H:11])[C:21]([H:22])([H:23])[H:24].[F-:2],0.5350746363741232,0.5657090720752078,0.5837494039474134,0.5982349590044682,0.48439645693090316,0.515036129724451,0.5331768930244989,0.5477172181498952,0.4777350237096908,0.5083923071446153,0.5264495835007846,0.5409947927870238,0.4257251677070893,0.45639612744796576,0.47443586195007975,0.48897210793296847,0.3381875205996534,-0.11454368577025523
1362,[C:4](=[C:5](/[C:11]#[N:12])[H:21])(\[N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44].[Cl-:1].[H:2][H:3],0.4408411229245748,0.5067011414365328,0.522313489611513,0.544343124628959,0.43449049602725154,0.5004673611623855,0.5160743467512323,0.5381060639720767,0.4000937529910821,0.4659099360559654,0.48156609740048795,0.5035632853735236,0.32303291846760795,0.3888988606611165,0.4045414512930069,0.4264649548131052,0.30196600423102354,-0.035097075473930414
1363,[Br-:1].[C:4](=[C:5]([H:11])[H:21])([H:31])[H:41].[F:2][H:3],0.49171052208674204,0.5235460469828184,0.5828895541794374,0.605119392063491,0.43396432616390984,0.46566456918191956,0.5250549917144253,0.5472160458817313,0.4175588401520273,0.44932227779244355,0.5087451770564622,0.5308622737010324,0.38393001659069076,0.4156250405053933,0.4751796186043261,0.49699430705161607,0.35087176124643593,-0.06372862313993896
1364,[Br-:1].[C:4](=[C:5]([C:11]([H:12])([H:13])[H:14])[H:21])([N:31]([H:32])[H:33])[N:41]([H:42])[H:43].[Cl:2][H:3],0.4254537986096752,0.4789063139132722,0.4913371608094358,0.5093905202783343,0.4108282620582955,0.46430120397772806,0.4767214778365892,0.4947911692302897,0.3833788264934027,0.4368995737334826,0.4493149766321006,0.4672791859986069,0.3185634887649672,0.37212345361804056,0.38449943423209204,0.4025314511459556,0.26894497743087165,-0.06213081524454056
1365,[F:1][C:5]([C:4]([H:3])([H:31])[C:41]([H:42])([H:43])[H:44])([C:11]#[N:12])[C:21]#[N:22].[H-:2],0.49051608456025,0.5120966193927362,0.5476717478122758,0.5658972788640158,0.48345807225581083,0.5049366604713864,0.5405719625171499,0.5587816333192681,0.47313541366904766,0.49470986224481656,0.5303089080037479,0.548432015757162,0.4481113856523229,0.4699293592941573,0.5051180985660303,0.52363740682475,0.4226686868667101,-0.049129173340997735
1366,[C:4](=[C:5](/[C:11]#[N:12])[N:21]([H:22])[H:23])(\[H:31])[N:41]([H:42])[H:43].[Cl-:1].[Cl:2][H:3],0.42380384407971816,0.4795331758432061,0.506328254839377,0.51984347979499,0.41568591720035464,0.4714354314629273,0.49818642741656716,0.5117291114631441,0.3836941098180181,0.4394071346673152,0.46601178237532465,0.4796114898163806,0.2995280976886014,0.3550370184279281,0.38182089388839124,0.3954317368441368,0.2826440793721415,-0.034444030524277316
1367,[Br-:1].[C:4](=[C:5](/[C:11]([H:12])([H:13])[H:14])[N:21]([H:22])[H:23])(\[N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44].[F:2][H:3],0.445020199041131,0.4944105649549676,0.5087043906470521,0.5286722708814728,0.41632873464933,0.465758606890225,0.4800667423187203,0.5000193592139628,0.39308277934257274,0.44245595235491997,0.4567896255357053,0.4766872562830115,0.3150909443044815,0.36450466495997763,0.37875165191406684,0.39872085580773475,0.25599502686769204,-0.07079748290207585
1368,[Br-:1].[C:4](=[C:5]([H:11])[H:21])([H:31])[H:41].[Cl:2][H:3],0.44128392281987294,0.4761356349942405,0.516422186905564,0.5397745013871285,0.4256152349392154,0.4604444162427563,0.5008490391792522,0.5241619783537576,0.41659305005472413,0.45126254903568547,0.4917071673992255,0.5149703431180194,0.37544755924264456,0.41036408012838493,0.4508228019178374,0.4740550744466213,0.3434817535496658,-0.05915602205501454
1369,[F-:2].[F:1][C:5]([C:4]([H:3])([H:31])[H:41])([C:11]#[N:12])[C:21]([H:22])([H:23])[H:24],0.5499147620797717,0.5667323037029607,0.5888801361633579,0.62223436813089,0.5280076637352916,0.5448607759128989,0.5670872337504742,0.6005081593935984,0.5053531776032825,0.5221843228475469,0.544438034034261,0.577889647322167,0.48802376625911137,0.5048123705743215,0.5268053370798489,0.5605633402499158,0.4209433221962815,-0.09954116232895419
1370,[Br-:1].[C:4](=[C:5](/[N:11]([H:12])[H:13])[C:21]([H:22])([H:23])[H:24])(\[C:31]([H:32])([H:33])[H:34])[C:41]#[N:42].[H:2][H:3],0.43302606056844717,0.49543945275581025,0.5065160526488585,0.5293346829243025,0.41743861987872677,0.4797600392582293,0.4909008927113388,0.5137201206776373,0.3734866345366341,0.4358715330121533,0.4469676522660152,0.4699138903490633,0.3127613874396489,0.3752007661677399,0.3864223510182664,0.40924155922184396,0.2928820808429194,-0.03016018599437334
1371,[Br:2][H:3].[C:4](=[C:5]([N+:11]([O-:12])[O:13])[H:21])([N:31]([H:32])[H:33])[N:41]([H:42])[H:43].[Cl-:1],0.39408107370936,0.4509371926769338,0.46998448264792747,0.49277653512099595,0.3825273957114673,0.4393613140462402,0.4584661311363621,0.48135800878599105,0.36400320780968565,0.42081816751463624,0.43974827931233096,0.4625962211088511,0.30441251023845606,0.3613731250385185,0.38039509512459035,0.4033051260976384,0.27716872314058427,-0.03937269351245719
1372,[Cl-:2].[Cl:1][C:5]([C@:4]([H:3])([C:31]#[N:32])[C:41]([H:42])([H:43])[H:44])([C:11]#[N:12])[C:21]#[N:22],0.46167854563906036,0.48089792354121724,0.5032219445118251,0.5228930158771133,0.4549199508127348,0.47423788908008185,0.49676112551353035,0.5163575727582954,0.44315746179511367,0.46286908723950687,0.4849569968190951,0.5044227912313747,0.3515829513404823,0.37070243734024916,0.39315647028493794,0.41312237373123584,0.4224269014302945,-0.022942177176649516
1373,[Br:1][C@:5]([C:4]([H:3])([N:31]([H:32])[H:33])[H:41])([C:11]#[N:12])[C:21]([H:22])([H:23])[H:24].[H-:2],0.4377188903206058,0.501922880144153,0.5222264995259478,0.5454664782228509,0.40011311888030987,0.464358479563242,0.48464949759548714,0.5079020685367739,0.380872354093167,0.4451155975233899,0.465466648675244,0.4885796954917967,0.3376967183956344,0.4020112730982836,0.4223420958445975,0.44553331939809765,0.3398527735063354,-0.027559893164373
1374,[F:1][C@:5]([C:4]([H:3])([N:31]([H:32])[H:33])[N:41]([H:42])[H:43])([C:11]([H:12])([H:13])[H:14])[N+:21]([O-:22])[O:23].[H-:2],0.4209902601925736,0.5011001994003056,0.518275204990591,0.5344216314095731,0.39758146288265844,0.47763978246600114,0.4948532253326555,0.5109830433489676,0.36263383209525724,0.442689850809644,0.45997853336683747,0.47605058858700966,0.3440419855782856,0.4239735960072076,0.4412372311419298,0.4572911127238954,0.31323410559302384,-0.053533496921293035
1375,[Br-:1].[C:4](=[C:5]([C:11]#[N:12])[C:21]#[N:22])([C:31]#[N:32])[H:41].[Cl:2][H:3],0.4313595946056864,0.4614293719275128,0.46097551297813205,0.5017877529924418,0.42479463394181993,0.45512465715920003,0.45482656953759315,0.49521029426016455,0.39088841997387347,0.4212388219288602,0.42054687935915086,0.46180265477636534,0.07425357977395224,0.10469054541752995,0.10320524802415862,0.14484577881132718,0.3958453688761957,0.0719391367467936
1376,[Br-:1].[C:4](=[C:5](/[C:11]([H:12])([H:13])[H:14])[N+:21]([O-:22])[O:23])(\[C:31]([H:32])([H:33])[H:34])[N:41]([H:42])[H:43].[F:2][H:3],0.39307442253433555,0.4509775806843995,0.48166385231686926,0.5051222337553238,0.37641407422916967,0.43429842005753977,0.4651329592935287,0.48864030288984167,0.34988869376710724,0.40775217802614605,0.438434925783839,0.4619852376384991,0.29565258600374195,0.3535568383928115,0.3844680049132549,0.4077784416073957,0.27984394533544965,-0.02624722111372495
1377,[C:4](=[C:5](/[N:11]([H:12])[H:13])[N+:21]([O-:22])[O:23])(\[C:31]([H:32])([H:33])[H:34])[C:41]#[N:42].[F-:1].[H:2][H:3],0.42620629473452915,0.481062764629615,0.5099649051222543,0.5311636591138426,0.40437898630683183,0.4591553231670143,0.487977683589659,0.5093883169733568,0.3591960337492148,0.4141317122259882,0.44280691601857924,0.4640388631641678,0.2505347824617443,0.305689987983509,0.3346833008611483,0.3556085440769844,0.30402778314438206,-0.013724709328616446
1378,[Cl:1][C@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([C:11]#[N:12])[N:21]([H:22])[H:23].[F-:2],0.4795212443103689,0.5156364640220998,0.5382720268899441,0.5625471302766047,0.4561841217917749,0.49226541265470597,0.515038303794811,0.5392765180071721,0.4396187545617787,0.47578808233255226,0.49842172811126206,0.5228430211245965,0.41839135040868614,0.45456245788321087,0.47719235456180814,0.5016371481378943,0.3802455305246046,-0.06660935332385155
1379,[C:4](=[C:5](/[N:11]([H:12])[H:13])[C:21]([H:22])([H:23])[H:24])(\[N+:31]([O-:32])[O:33])[C:41]([H:42])([H:43])[H:44].[Cl-:1].[H:2][H:3],0.40318953609336294,0.477404115235614,0.5017425102314681,0.5175401602029819,0.38387706700045127,0.45823071040546637,0.4825213369227228,0.49848887842169515,0.34445771931246444,0.41881453274971847,0.4430078069115798,0.45906971651409983,0.2932559582778759,0.3675988068854631,0.3918740310514009,0.40779728531948073,0.27758142678304776,-0.02730037778554601
1380,[C:4](=[C:5](/[C:11]([H:12])([H:13])[H:14])[C:21]#[N:22])(\[H:31])[N:41]([H:42])[H:43].[Cl-:1].[H:2][H:3],0.4457292849116173,0.5117186320175573,0.5276701743875918,0.5454918428549648,0.4387020092791424,0.504767227474393,0.520755903352638,0.5385247340493355,0.4027620781556033,0.46863603899881756,0.48466651035661334,0.502439300607563,0.3210129897484813,0.38691819372798364,0.40302966274557167,0.42059693541317156,0.2964096076111469,-0.03761106584543916
1381,[C:4](=[C:5](/[C:11]#[N:12])[N+:21]([O-:22])[O:23])(\[C:31]#[N:32])[N:41]([H:42])[H:43].[Cl-:1].[H:2][H:3],0.42609928740358016,0.45704441060496226,0.478180702895674,0.5020944535011458,0.4090243214758261,0.44011577896205284,0.4613624887171134,0.4851690575182642,0.35053100363549355,0.38176876128455106,0.4032734731926224,0.4270716828378208,0.06350994357280584,0.09429992086044502,0.11557947781997031,0.13959246075338166,0.3344503234145163,0.022730798915254976
1382,[Cl:1][C@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44])([C:11]#[N:12])[C:21]([H:22])([H:23])[H:24].[H-:2],0.47134206321185845,0.5125067828046914,0.5308790588143042,0.5521723375331884,0.45140711199414885,0.49264584966560265,0.5109970478761628,0.5323031124359934,0.42631725344653965,0.4674221418705412,0.4857796313315174,0.5070642702378632,0.37590748725572815,0.417179465674023,0.4354833844422811,0.45693836649674247,0.3323917023484714,-0.06403063407221385
