,xxx,HOMO-3/LUMO,HOMO-3/LUMO+1,HOMO-3/LUMO+2,HOMO-3/LUMO+3,HOMO-2/LUMO,HOMO-2/LUMO+1,HOMO-2/LUMO+2,HOMO-2/LUMO+3,HOMO-1/LUMO,HOMO-1/LUMO+1,HOMO-1/LUMO+2,HOMO-1/LUMO+3,HOMO/LUMO,HOMO/LUMO+1,HOMO/LUMO+2,HOMO/LUMO+3,IP,EA
2349,[C:1]([C:2]([H:11])([H:12])[C:19]([C:18]([H:22])([H:23])[H:24])([H:20])[H:21])([H:8])([H:9])[H:10].[C:3]([C:4]([H:14])([H:15])[H:16])([C:5](=[O:6])[O:7][H:17])[H:13],0.48980063884835773,0.5399790627212717,0.5532315575331143,0.5657140439584399,0.4842911867149766,0.5344610203941895,0.5477563227159915,0.5602006145732036,0.467156893386467,0.5173870906205795,0.5306452864669529,0.5430837589733709,0.4382924859648818,0.48852905494189364,0.501557831651683,0.5142675034553413,0.3721880279710408,-0.09253088882836658
2350,[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5]([O:6])([N:7]([H:17])[H:18])[C:21]([C:20]([C:19]([H:26])([H:27])[H:28])([H:29])[H:30])([H:22])[C:23](=[O:24])[O:25][H:31])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],0.46857286921480695,0.5147204338714673,0.531425149544556,0.5413894465307407,0.4528869870844609,0.4990255430697907,0.515802592014062,0.5257018017990138,0.4375443048973035,0.4837141016104597,0.5004109245613728,0.5104006507396182,0.40734945749959844,0.4535543354772741,0.4701392050107648,0.48020697765407305,0.34370680424405026,-0.08367315834829803
2351,[C:1]([C:2]([C:3]([C:5]([C:6]([H:18])([H:19])[H:20])([H:16])[H:17])([H:12])[O:22][O:21][H:23])([H:10])[H:11])([H:7])([H:8])[H:9].[C:4]([H:13])([H:14])[H:15],0.5309960251813697,0.5506765296038401,0.5609424152827462,0.573918729673941,0.5235462132014048,0.5432586402985343,0.5535455694474601,0.5665171395546424,0.4911139693551293,0.5108116962598814,0.5211097291155294,0.5340144228416628,0.4524379682964733,0.4722612311257907,0.4823648151163953,0.49538699045814844,0.34021374991692993,-0.12344652553843463
2352,[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5]([O:6][C:19]([H:20])([H:21])[H:22])[N:7]([H:17])[H:18])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],0.5304439324727994,0.5498810250959728,0.5625070940437428,0.5760331153826742,0.5121389996176668,0.5316028433174008,0.5442592026050115,0.557776034253666,0.4711480476275334,0.4906391185119278,0.5033183493719378,0.5168100607541115,0.43960364809077196,0.4590959266786746,0.47166206799340554,0.48520839107468305,0.32464044625802485,-0.1261856127412419
2353,[C:1]([O:2][O:16][H:17])([H:8])([H:9])[H:10].[C:3](=[O:4])[C:5](=[C:6]([H:11])[H:12])[C:7]([H:13])([H:14])[H:15],0.4611610998955736,0.5188363054041896,0.5436768193162588,0.565151750857567,0.42963028885943305,0.48728410135554723,0.5122377479989726,0.5336270820148048,0.40586197930298235,0.4633464924331633,0.4882500715034599,0.5097929814936489,0.1797755386339609,0.23798093732445658,0.2625799556391388,0.2839966171662477,0.34308724042090727,-0.013115241785499776
2354,[C:1]([C:2](=[C:3][H:9])[C:4]([H:10])([H:11])[H:12])([H:5])([H:6])[H:7].[H:8][C:15]([C:14]([C:13]([H:19])([H:20])[H:21])([H:22])[H:23])([H:16])[C:17]([C:18]([H:26])([H:27])[H:28])([H:24])[H:25],0.49305861743950946,0.5348548477085606,0.5500386195339859,0.557591892564443,0.4865214182331856,0.5283492497115682,0.5435419049274931,0.5510046374245224,0.47068817534722796,0.512495738861169,0.5276818627668904,0.5351056111946451,0.41970307668751206,0.4615401535050405,0.47654418259025516,0.48425543294215956,0.3340947704995311,-0.09612394608547417
2355,[C:1]([C:2]([C:3]([C:4]([H:12])([H:13])[H:14])([C:6]([H:18])([H:19])[H:20])[O:21][H:22])([H:10])[H:11])([H:7])([H:8])[H:9].[C:5]([H:15])([H:16])[H:17],0.5352137169613339,0.5702916235292277,0.5829117283468717,0.5937381262476338,0.5251118511821311,0.5601600954778474,0.572783420539977,0.5835676681821182,0.5036715381351968,0.5387693107818257,0.5513861082085668,0.5621193451646651,0.46067621947682136,0.4958444318153722,0.5084258585611823,0.5191501357906612,0.3522238521320543,-0.121824007505221
2356,[C:1]([H:2])([H:3])([H:4])[C:7]([C:6]([C:5]([H:15])([H:16])[H:17])([H:18])[H:19])([c:9]1[c:10]([H:24])[c:11]([H:25])[c:12]([H:26])[c:13]([H:27])[c:14]1[H:28])[H:20].[C:8]([H:21])([H:22])[H:23],0.4600358644479499,0.4663516171550276,0.5332790578342047,0.5458708419172562,0.4498913327005113,0.4561700230057834,0.5230940985845425,0.5357212107423639,0.391769023794687,0.39809722212573223,0.4650154093291152,0.4776448928390275,0.37721461972655945,0.3833765458614411,0.4504874296034879,0.46315871969098643,0.3167501062309924,-0.06697998143507726
2357,[C:1]([C:2]([C:3]([C:4]([H:12])([H:13])[H:14])([C:5]([H:15])([H:16])[H:17])[C:6]([H:18])([H:19])[H:20])([H:10])[H:11])([H:7])[H:8].[H:9][C:23]([C:22]([C:21]([H:29])([H:30])[H:31])([N:26]([C:27](=[O:28])[H:34])[H:33])[H:32])([H:24])[H:25],0.5054839109219611,0.5175063525748452,0.5327689108448508,0.5528632037477379,0.5023419509722061,0.5144309678788127,0.5296926468076215,0.5498004828667942,0.43890420264063296,0.4510655616294999,0.46618321256662326,0.48635193450626224,0.432761886063106,0.4449675886728307,0.46009692798419843,0.4803017853738005,0.33365121405212167,-0.11092850023353906
2358,[C:19]([C:20]([H:30])([H:31])[H:32])([N:21]([C:22](=[O:23])[H:34])[H:33])[H:29].[C:1]([C:2]([C:3]([H:13])([H:14])[H:15])([C:4]([H:5])([H:6])[C:18]([C:17]([H:24])([H:25])[H:26])([H:27])[H:28])[C:7](=[O:8])[O:9][H:16])([H:10])([H:11])[H:12],0.4729227698543273,0.4992869116225342,0.5202903486217983,0.5357102142286854,0.4487401630895024,0.4751091737125643,0.49603670935074157,0.511477252777828,0.42412964525000263,0.45050580817497765,0.4714221140278408,0.48685371166787306,0.408949768872329,0.4353534613359239,0.45617746146657323,0.4718297140666725,0.33978332913526366,-0.08305376138636936
2359,[C:13](=[O:14])=[O:15].[C:1]([C:2]([H:3])([H:4])[C:16]([H:28])([H:29])[H:30])([H:5])([H:6])[H:7].[C:8]([C:9]([C:10]([C:11]([H:22])([H:23])[H:24])[C:12]([H:25])([H:26])[H:27])([H:20])[H:21])([H:17])([H:18])[H:19],0.49039746123329453,0.5268493532460254,0.5525934835701655,0.5632647077015367,0.47313685597277005,0.509569330651158,0.5353851072238063,0.5458912974207963,0.4515354678422045,0.4880638233328118,0.5138629232930206,0.5245761417932456,0.324369748815582,0.3608304053135468,0.3867226763008012,0.39735808213333834,0.35352521020386896,-0.06241936481969642
2360,[C:1]([C:2]([C:3]([H:4])([C:5](=[O:6])[N:7]([H:13])[H:14])[C:15]([C:16]([N:17]([C:18](=[O:19])[H:24])[H:23])[H:22])([H:20])[H:21])([H:11])[H:12])([H:8])([H:9])[H:10],0.4463651010649789,0.47274523459299295,0.49195520724543035,0.507525369129814,0.43555565732486795,0.4619824379649038,0.4811957904436004,0.4967822221642238,0.419295954816336,0.4457388409746839,0.46493680328125997,0.48050169905539997,0.3987474755878607,0.4251670456969512,0.44431990297912743,0.45993446952365247,0.3324945150415676,-0.08737982640989109
2361,[C:1]([C:2]([O:3][C:4](=[O:5])[C:18]([C:17]([C:16]([H:24])([H:25])[H:26])([H:27])[H:28])([C:19]([H:29])([H:30])[H:31])[C:20](=[O:21])[O:22][C:23]([H:32])([H:33])[H:34])([H:11])[H:12])([H:8])([H:9])[H:10].[C:6](=[C:7]([H:14])[H:15])[H:13],0.4592528917480122,0.47539828420796715,0.5011919814767098,0.5333228003736867,0.4455258969782022,0.4616669853925684,0.48748119344888535,0.5196025767834065,0.4318450219178702,0.44807543590722754,0.47365776601958187,0.5059785364774857,0.41286517486035146,0.4289523001081541,0.45468849584662374,0.4868035558842469,0.347633319229587,-0.07578478251930097
2362,[H:9][C:15]([C:13]([O:12][C:11]([C:10]([H:19])([H:20])[H:21])([H:22])[H:23])=[O:14])([H:16])[C:17]([C:18]([H:26])([H:27])[H:28])([H:24])[H:25].[O:1]([C:2](=[O:3])[C:4](=[C:5][H:8])[H:7])[H:6],0.4107326570825333,0.48843281118406806,0.5337841289569187,0.5463534564917765,0.39231408060969303,0.47002796971012595,0.5154323883317682,0.5279527385723766,0.3832916167938095,0.4610357815879073,0.5064810233356148,0.5190789819320564,0.36572256702163636,0.4433902507428152,0.4887664330161113,0.5013922400339114,0.3637129484218204,-0.021417974579114436
2363,[C:1]([C:2]([C:3]([C:4]([H:11])([H:12])[H:13])([C:5]([H:14])([H:15])[H:16])[C:22]([C:21]([O:20][C:18]([C:17]([H:23])([H:24])[H:25])=[O:19])[H:26])([H:27])[H:28])([H:9])[H:10])([H:6])([H:7])[H:8],0.4833963765897266,0.5244864180258462,0.5446385088871459,0.5560759184330321,0.4759251850108054,0.5169905038379443,0.5372217312463654,0.5486847050406942,0.4578367696612241,0.49891079585653786,0.5190617591637776,0.5305568663124905,0.43629739077681134,0.47741651192913004,0.497473230772192,0.5091116974479111,0.36321399146832417,-0.09557357991785795
2364,[C:1]([C:2]([C:3]1([C:5]([H:14])([H:15])[H:16])[C:18]([C:17]([H:23])([H:24])[H:25])([O:20][C:21](=[C:22]([H:27])[H:28])[H:26])[O:19]1)([H:9])[H:10])([H:6])([H:7])[H:8].[C:4]([H:11])([H:12])[H:13],0.5124352054075861,0.5410993318915776,0.5600838337391877,0.5726892239720852,0.47410973394551814,0.5027843949482977,0.5218069265920803,0.5343699216060137,0.4513205110305621,0.480006098731166,0.4990308106283196,0.5115758633952391,0.42102032763895136,0.44973623752714875,0.4686731058340703,0.481362900952983,0.3253722262841361,-0.10877841687709766
2365,[C:17]([C:18]([C:19]([C:20]([H:33])([H:34])[H:35])([c:21]1[c:22]([H:36])[c:23]([H:37])[c:24]([H:38])[c:25]([H:39])[c:26]1[H:40])[H:32])([H:30])[H:31])([H:27])[H:28].[C:1]([C:2]([C:3]([H:13])([H:14])[H:15])([C:4]([H:5])([H:6])[H:29])[C:7](=[O:8])[O:9][H:16])([H:10])([H:11])[H:12],0.4539461703160598,0.45950448820493583,0.486630112152718,0.5238381521426276,0.410286572146194,0.4159017597538073,0.44308217752434265,0.4801892700403454,0.3892464483456297,0.3949221582257649,0.42215469865016964,0.4592053818022427,0.3769935117918208,0.3825233800198039,0.4097044813900343,0.4468472050090001,0.3188426510050747,-0.06123292269748282
2366,[N:1]([C:2](=[O:3])[C:4]([C:5]([H:9])([H:10])[C:13]([C:12]([C:11]([H:19])([H:20])[H:21])([H:22])[H:23])([H:14])[O:15][C:16](=[O:17])[C:18]([H:24])([H:25])[H:26])[H:8])([H:6])[H:7],0.4518935429042975,0.4919418650316695,0.5124166980810653,0.5265338564255997,0.4344307484217693,0.47446590858296284,0.49500963500146183,0.5091334524637924,0.42319291373297163,0.4632373594670077,0.48374351413771616,0.4978532030983353,0.40414666308448144,0.4442884378828268,0.4646854073559866,0.47895217712740823,0.3451149287430634,-0.08275547625635454
2367,[C:15]([C:16]([C:17]([C:18]([H:28])([H:29])[H:30])([N:19]([C:20](=[O:21])[H:32])[H:31])[H:27])([H:25])[H:26])([H:22])([H:23])[H:24].[C:1]([C:2]([C:3]([H:4])[O:5][C:6]([H:12])([H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],0.5130428938646421,0.5280886817771299,0.5449083917935237,0.5568567810151727,0.47436953231033907,0.48941193814344686,0.5061607825057587,0.5181821690474934,0.4391432993521821,0.454268469103313,0.47101677678317005,0.48296007145927006,0.4313371598039538,0.44641723478397816,0.46314702651891276,0.4751348292812662,0.33152332361227327,-0.11255242113027937
2368,[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])[C:5](=[O:6])[N:7]([H:17])[H:18])([H:11])[H:12])([H:8])([H:9])[H:10].[H:13][C:21]([C:20]([C:19]([H:25])([H:26])[H:27])([H:28])[H:29])([H:22])[O:23][C:24]([H:30])([H:31])[H:32],0.5030585268002159,0.5173840888409728,0.5393103313045302,0.5523048729466795,0.4632686663177264,0.47760986387221954,0.4995533494380841,0.5125038000361237,0.44565700311468204,0.4600759875302879,0.4819735883347504,0.49495931871922305,0.4233300001995269,0.43771521809064995,0.45961292001659676,0.4725772546198842,0.32233450888021353,-0.11046000035180747
2369,[C:1]([C:2](=[C:3]([H:10])[H:11])[C:4](=[O:5])[O:6][H:12])([H:8])[H:9].[H:7][C:15]([C:14]([C:13]([H:23])([H:24])[H:25])([H:26])[H:27])([H:16])[c:17]1[c:18]([H:28])[c:19]([H:29])[c:20]([H:30])[c:21]([H:31])[c:22]1[H:32],0.4088797536482557,0.44794774890269357,0.46519027579704897,0.5253438952586973,0.37688811392971255,0.4159137628001631,0.4332262979411185,0.4934502299729878,0.3521596231073106,0.3912910459374513,0.4085494423254222,0.4688206529712107,0.3408256338169009,0.37997542501769954,0.39720630818781,0.45740694486636635,0.3231424439205575,-0.023879660851370155
2370,[C:12]([C:13]=[O:14])([H:18])([H:19])[H:20].[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])([C:4]#[N:5])[O:15][C:16](=[C:17]([H:22])[H:23])[H:21])([H:6])([H:7])[H:8],0.4811095578586853,0.5123341181471917,0.5316202526056152,0.5449226503169694,0.47061861633911023,0.5018904045774153,0.5211243355975945,0.5344698080438818,0.424664305974891,0.4557917074570799,0.47502232689822826,0.4883517234765174,0.38380197406643674,0.4150019995482549,0.43437795653281136,0.44756155170424955,0.33753695928560123,-0.0626053035280835
2371,[C:4](=[C:5]([H:8])[H:9])[H:7].[O:1]([C:2](=[O:3])[C:12]([C:11]([C:10]([H:18])([H:19])[H:20])([H:21])[H:22])([H:13])[O:14][C:15](=[O:16])[C:17]([H:23])([H:24])[H:25])[H:6],0.4756400496447015,0.48766254366311734,0.514017079934183,0.5427007338192708,0.44840966752913813,0.46043197792322843,0.4867566236639111,0.515423733701442,0.432027054351214,0.44412781499082377,0.4704327908271749,0.49913831978017836,0.4184595343547546,0.43031160173478095,0.45676530002708793,0.4854607048385726,0.36033758991841564,-0.07862452071833927
2372,[C:1]([O:2][O:3][H:29])([H:4])([H:5])[H:6].[C:7]([C:8]([C:9]([C:10]([H:21])([H:22])[H:23])([C:11]([H:24])([H:25])[H:26])[C:12](=[O:13])[O:14][C:15]([H:27])[H:28])([H:19])[H:20])([H:16])([H:17])[H:18],0.47751364667158847,0.5195216628563115,0.5410607782967916,0.5588948936463314,0.467910230639722,0.5099078218535686,0.5315101901264985,0.5493594162664113,0.44120252366063967,0.4832376261779768,0.5047543626931621,0.5226592396523984,0.41328501659133565,0.45519227859197614,0.47678241764924795,0.49472304418680374,0.34696225060255914,-0.08690915078409106
2373,[C:10]([C:11]([C:12]([H:13])[N:14]([C:15](=[O:16])[H:23])[H:22])([H:20])[H:21])([H:17])([H:18])[H:19].[O:1]([C:2](=[O:3])[C:4](=[C:5]([H:8])[H:9])[H:7])[H:6],0.4097488521708808,0.504277359653054,0.5313715935466358,0.5416997661941743,0.3794514384072315,0.47397468592690306,0.5010805504748762,0.5113441643090978,0.35946860772427147,0.4541190306299119,0.4811174250691373,0.49138734614968593,0.33852702975034654,0.4330597982019471,0.4601078517542538,0.4704458290994653,0.3444085787102363,-0.020196204060384287
2374,[C:1]([C:2]([H:10])[H:11])([H:7])([H:8])[H:9].[C:3]1([H:4])([C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])[C:19]([O:18][C:17]([H:24])([H:25])[H:26])([C:21](=[C:22]([H:27])[H:28])[C:23]([H:29])([H:30])[H:31])[O:20]1,0.47056499952294634,0.5253646073301351,0.5402913869207462,0.5507964326526629,0.43795780739742973,0.492825983957977,0.50774852316909,0.5182034942752942,0.42495123145956715,0.4797714582223609,0.4946379365400314,0.5052116532847499,0.4006506083237156,0.45558763822058024,0.47039192797810003,0.48099313928470133,0.324673310697348,-0.08538055290385138
2375,[C:1]([C:2]([C:3](=[C:4]([H:14])[H:16])[C:5](=[O:6])[O:7][C:8]([H:17])([H:18])[H:19])([H:12])[H:13])([H:9])([H:10])[H:11].[C:20]([C:21]([C:22]([C:23]([H:36])([H:37])[H:38])[c:24]1[c:25]([H:39])[c:26]([H:40])[c:27]([H:41])[c:28]([H:42])[c:29]1[H:43])([H:33])[H:34])([H:30])([H:31])[H:32].[H:15][H:35],0.39468245622537146,0.4268741707903839,0.44923679104515835,0.49796722487895273,0.37411954589926255,0.4063062850966995,0.42868200697759135,0.4774117301436668,0.35751313949810404,0.38979933773735825,0.41212863424231305,0.4608789294275435,0.34032273983767247,0.372610489969999,0.3948466378417537,0.44364090196293365,0.31046463693896525,-0.030260700591113143
2376,[C:1]([H:2])([H:3])([H:4])[C:6]([C:7]([C:8]([H:17])([H:18])[H:19])([O:9][C:10]([H:20])([H:21])[H:22])[H:16])([H:14])[H:15].[C:5]([H:11])([H:12])[H:13],0.5461410059813818,0.5680884273983324,0.576416721178429,0.5900168640802089,0.5397724354452015,0.5617558632788872,0.5700573457565548,0.5836987543905936,0.5129836841300353,0.5350035678221138,0.543327158019085,0.5569145548641196,0.46011518042961325,0.4822096402961035,0.49037027381542286,0.5041074073428867,0.3373912835468964,-0.13301572500264877
2377,[C:1]([H:7])([H:8])[H:9].[C:2]([C:3]([C:4]([H:12])([H:13])[H:14])([C:5]([H:15])([H:16])[H:17])[C:6]([H:18])([H:19])[H:20])([H:10])([H:11])[C:28]([C:25]([C:23]([O:22][C:21]([H:31])([H:32])[H:33])=[O:24])([C:26]([H:34])([H:35])[H:36])[C:27]([H:37])([H:38])[H:39])([H:29])[H:30],0.4857706382917419,0.5158157142936105,0.5365766581166896,0.5457375089622023,0.4789859953423831,0.5090812378569611,0.5298702932152228,0.5391072268214927,0.4675620031062482,0.49760345550541196,0.5183198029078102,0.5275772394299676,0.4429850511649662,0.47301267027291694,0.4937118895162106,0.5030387559853418,0.3551804149698934,-0.10126860957111203
2378,[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5](=[O:6])[O:7][C:8]([H:17])([H:18])[H:19])[H:31])([H:12])[H:13])([H:9])([H:10])[H:11].[C:20](=[C:21]([c:22]1[c:23][c:24]([H:32])[c:25]([H:33])[c:26]([H:34])[c:27]1[H:35])[H:30])([H:28])[H:29],0.40276717232616843,0.43831804380593853,0.4691788699322476,0.5169872620297589,0.38501972652994954,0.420594919788002,0.4514063228358758,0.4992337762070006,0.35698725206853876,0.3926974439903758,0.4235367533784055,0.4714515738829417,0.3262875555424513,0.3620219565803023,0.3926267086569669,0.44063877375827304,0.31052904952975574,-0.020228034880485368
2379,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]([H:7])([C:8]([C:9]([H:17])([H:18])[H:19])([H:15])[H:16])[O:24][C:23]([C:21]([C:20]([H:26])([H:27])[H:28])=[C:22]([H:29])[H:30])[O:25][H:31])([H:13])[H:14])([H:10])([H:11])[H:12],0.4463106539425576,0.47740721381183776,0.5163129114284448,0.5334557743265049,0.4315965841026183,0.46263376451396415,0.5016183197251193,0.518693394646188,0.4125694759555776,0.44362286022464714,0.482542382993249,0.4997087645837618,0.38246390064257485,0.41354529932617223,0.4525134971306864,0.46967594710076455,0.3261072575267437,-0.06604985393015043
2380,[C:16]([C:17](=[C:18]([H:19])[O:20][C:21](=[O:22])[C:23]([H:29])([H:30])[H:31])[H:27])([H:24])([H:25])[H:26].[C:1]([O:2][C:3]([O:4])([C:5](=[C:6]([H:11])[H:12])[C:7]([H:13])([H:14])[H:15])[H:28])([H:8])([H:9])[H:10],0.4253053043176524,0.4620926543630863,0.5023864181464937,0.5172438053198034,0.413846711181251,0.4506862227744931,0.49097908009315727,0.5057971983031323,0.4024155356614518,0.43919487084946757,0.47948069924064096,0.49435562816864687,0.3747414306413015,0.4115628922008834,0.45197919597705305,0.4668126401433442,0.3260704384828396,-0.0567909414785143
2381,[O:11][H:12].[O:1]([C:2]([C:3]([S:4][H:10])([H:8])[H:9])([H:6])[H:7])[H:5],0.5165861736225104,0.5411158961757171,0.5601699276946651,0.5803831802021145,0.49596412447771565,0.5204643908478541,0.5395712707568644,0.5597449833593731,0.4696182750846183,0.49409518776330286,0.5132236569758953,0.5333573559990429,0.4212927246368672,0.44601988200208503,0.4647814980461648,0.48510655781158646,0.3414441472441144,-0.11123814833952114
2382,[C:1]([H:2])([H:3])([H:4])[H:16].[C:5]([C:6]([C:7]([C:8]([H:18])([H:19])[H:20])([N:9]([C:10](=[O:11])[H:22])[H:21])[H:17])[H:15])([H:12])([H:13])[H:14],0.5284537246220303,0.5466918248738108,0.5668820307723346,0.5821523344452945,0.4763514538301403,0.4946189414970855,0.5147519038987547,0.5300853598676795,0.4385000630698526,0.45683899326326244,0.47693399488530785,0.49223343939685416,0.4301211809329077,0.44857092204275284,0.46849516788652956,0.4838290275105006,0.33743311202880005,-0.11409270778812501
2383,[C:11]([C:12](=[C:13]([H:14])[O:15][C:16]([H:22])([H:23])[H:24])[H:20])([H:17])([H:18])[H:19].[C:1]([H:5])([H:6])[H:7].[O:2]([C:3](=[C:4]([H:9])[H:10])[H:8])[H:21],0.5283246777944097,0.5512586118774732,0.5677536394596254,0.5829912667357957,0.5192225036358917,0.5422369744932135,0.5588403996418513,0.5741299609256688,0.4567950256584015,0.4798685502955996,0.4962745236586931,0.511648892477171,0.37438022159743045,0.3974332566559497,0.41369060980167827,0.4292205599517704,0.27883417103445185,-0.11059665545356032
2384,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]([H:7])=[C:8]([C:9]([H:17])([H:18])[H:19])[H:16])([H:13])[H:14])([H:10])([H:11])[H:12].[H:15][C:25]([N:24]([C:22]([C:21]([C:20]([H:27])([H:28])[H:29])([H:30])[H:31])([C:23]([H:33])([H:34])[H:35])[H:32])[H:36])([O:26])[H:37],0.4150539648843535,0.516077500772146,0.5314604395381213,0.5363063696122221,0.3961721900946908,0.497284428763699,0.5127459972253566,0.5174975410468912,0.3748851386542832,0.476029987199841,0.4913612011055745,0.4961561012170369,0.33204505097925285,0.43329372513738384,0.4485008017953801,0.4534481420474564,0.31216221676449274,-0.03132368114058115
2385,[C:1]([C:2]([C:3]([C:5](=[O:6])[O:7][H:17])([H:13])[C:19]([C:18]([H:22])([H:23])[H:24])([H:20])[H:21])([H:11])[H:12])([H:8])([H:9])[H:10].[C:4]([H:14])([H:15])[H:16],0.5003720108083154,0.5441062539771648,0.5570975312927757,0.5704591256644618,0.4951271706106966,0.5388770872759272,0.5519220057889209,0.5652476640054656,0.4807093347238787,0.5244835683931868,0.5374752153836551,0.5508288405957902,0.4355468267848689,0.47939091625248587,0.49212784379968316,0.5057582905816302,0.3622682671416418,-0.09748858852825562
2386,[C:1]([C:2]([H:3])([H:4])[H:17])([H:5])([H:6])[H:7].[C:8](=[C:9]([N:10]([C:11]=[O:12])[H:16])[H:15])([H:13])[H:14],0.4914442921184431,0.5591173659890969,0.5721597608566114,0.5889511853196373,0.47046609497748576,0.5381898482611934,0.5512179460447274,0.5680589924495896,0.41046502375656446,0.4782956382525058,0.4912589010447115,0.5081095333685164,0.3677447282937646,0.4355179345363167,0.4483879814787386,0.4653767401101831,0.32383267793504056,-0.06614892841177918
2387,[C:1]([C:2]([H:3])([H:4])[C:16]([H:28])([H:29])[H:30])([H:5])([H:6])[H:7].[C:8]([C:9]([O:10][C:11](=[O:12])[C:13]([C:14]([H:23])([H:24])[H:25])([C:15]([H:26])[H:27])[H:22])([H:20])[H:21])([H:17])([H:18])[H:19],0.49397362221785485,0.535866997776006,0.5542504648778777,0.5655485062727956,0.48236991860565703,0.5242625918340404,0.5426404704529444,0.5539568495587796,0.45731485172237296,0.4992782690597582,0.5176448237158683,0.5289536637800871,0.42549800114297687,0.4674150491637275,0.4856791593316726,0.4971494743765197,0.3480604993441275,-0.09569844842665068
2388,[C:12]([O:13][C:14](=[O:15])[C:16](=[C:17][H:22])[C:18]([H:24])([H:25])[H:26])([H:19])([H:20])[H:21].[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])([C:4]#[N:5])[H:23])([H:6])([H:7])[H:8],0.428605771908359,0.5138431871427422,0.5260850016968386,0.5464519501900328,0.41894773164654053,0.5042031163582009,0.5164811128834043,0.536767580034639,0.3979028009680223,0.48318526548825946,0.4954632044880022,0.5157722410450372,0.3767570797276813,0.46194730734526096,0.4744443114441232,0.4946525515535668,0.36527383211620823,-0.028270937992515704
2389,[C:13]([H:23])([H:24])[H:25].[C:1](=[C:2]([H:3])[H:4])([H:6])[H:7].[H:5][O:12][C:10]([C:9]([C:8]([H:14])([H:15])[H:16])([H:17])[H:18])([C:11]([H:20])([H:21])[H:22])[H:19],0.49842942733744244,0.5410082971807273,0.5625442817208839,0.5747858290166301,0.48883139653049507,0.5314073177340864,0.5529029743537657,0.5651929644043154,0.4582182083152192,0.5008234201953349,0.5222983308307085,0.5345120706854444,0.41349986016991186,0.45606443768542826,0.47751531591642865,0.4898260058186633,0.3346862050584439,-0.09773339516089538
2390,[C:1]([C:2]([C:3]([C:4]([H:12])([H:13])[H:14])([C:5]([H:15])[H:17])[C:6]([H:18])([H:19])[H:20])([H:10])[H:11])([H:7])([H:8])[H:9].[H:16][C:25]([C:23]([C:22]([C:21]([H:28])([H:29])[H:30])([H:31])[H:32])([C:24]([H:34])([H:35])[H:36])[H:33])([H:26])[H:27],0.5266050561779374,0.5510187293952381,0.5592188428121712,0.5651879833958263,0.5090613305037084,0.5336332240937863,0.5418079833505919,0.5478617822056725,0.5114908934960862,0.5360707809767246,0.5442885410811164,0.5503995791500695,0.49083881379524624,0.5153934995013356,0.5232480834685014,0.529608082007067,0.3701719699049535,-0.12254661637505734
2391,[H:7][C:12]([C:11]([C:10]([H:18])([H:19])[H:20])([C:15](=[O:16])[O:17][H:22])[H:21])([H:13])[H:14].[O:1]([C:2](=[O:3])[C:4]=[C:5]([H:8])[H:9])[H:6],0.4241422313512927,0.49223567535905205,0.5414529506008752,0.5548966790991277,0.4015878451679408,0.46971227326822323,0.5189858899293792,0.5323566922335232,0.39043819875292496,0.45853797603295626,0.5079593272132851,0.5213543466524156,0.37404795626280896,0.4420668705223935,0.49125893666844667,0.5047679517631976,0.37145767892869147,-0.022880868015926797
2392,[C:1]([C:2](=[C:3]([C:4]([H:14])([H:15])[H:16])[C:5](=[O:6])[O:7][C:8]([H:17])([H:18])[H:19])[H:12])([H:9])([H:10])[H:11].[H:13][C:21]([C:20]([H:28])[H:29])([c:22]1[c:23]([H:31])[c:24]([H:32])[c:25]([H:33])[c:26]([H:34])[c:27]1[H:35])[H:30],0.39713561976416395,0.42450949747909733,0.4363307389928696,0.49596119569631547,0.37733685799239775,0.40470386383431567,0.4165823631676423,0.4762207310812383,0.3615652544263811,0.3890081566676472,0.40084965744152673,0.46045898664428914,0.35444109421987124,0.38196026054673154,0.3937528171623195,0.45347148599165354,0.31731992046653057,-0.03869180018861608
2393,[H:9][O:10][H:11].[O:1]([C:2](=[O:3])[C:4](=[C:5][H:8])[H:7])[H:6],0.4509433613858523,0.5712846207682895,0.5850111383451273,0.6018981096043104,0.41600604082350257,0.5364033025606678,0.5501537335814335,0.5671034322222968,0.39377336673142116,0.5141113831289089,0.5278851686962601,0.5447789549247324,0.35915847576619664,0.4794509111843432,0.4932582488858771,0.5102121705536382,0.3759242331422912,-0.026053085499624214
